date,global_active_power_kwh,global_reactive_power_sum,voltage_mean,global_intensity_mean,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,sub_metering_remainder_wh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,sub_metering_remainder_kwh
2009-01-12,26.48796666666667,1.8738000000000001,245.52706944444444,4.513888888888889,0.0,261.0,12147.0,14079.966666666667,0.0,0.261,12.147,14.079966666666667
2009-01-13,36.376666666666665,2.2357,244.45834027777778,6.254305555555556,1140.0,329.0,16194.0,18713.666666666668,1.14,0.329,16.194,18.71366666666667
2009-01-14,29.692983333333327,2.0127,244.60247916666668,5.1125,2278.5,332.0,10316.5,16765.983333333334,2.2785,0.332,10.3165,16.765983333333335
2009-01-15,26.0678,1.9257666666666668,243.02127777777778,4.520555555555556,2731.0,390.0,9561.0,13385.8,2.731,0.39,9.561,13.3858
2009-01-16,46.109233333333336,2.998666666666667,242.56897222222221,8.040555555555555,5811.0,3158.0,15220.0,21920.233333333334,5.811,3.158,15.22,21.920233333333332
2009-01-17,55.297,2.7423999999999995,241.63154166666666,9.578888888888889,2477.0,3154.0,15322.0,34344.0,2.477,3.154,15.322,34.344
2009-01-18,52.5699,3.4973333333333327,242.64408333333333,9.167638888888888,5649.0,6701.0,12727.0,27492.9,5.649,6.701,12.727,27.492900000000002
2009-01-19,28.3311,1.9879,243.1261736111111,4.924444444444444,1118.0,376.0,10279.0,16558.1,1.118,0.376,10.279,16.5581
2009-01-20,28.967133333333333,2.2313333333333336,243.39985416666664,4.979722222222223,0.0,282.0,13727.0,14958.133333333333,0.0,0.282,13.727,14.958133333333333
2009-01-21,28.99056666666667,2.134066666666667,244.10518749999997,4.992916666666667,1148.0,2159.0,9830.0,15853.566666666666,1.148,2.159,9.83,15.853566666666666
2009-01-22,20.6226,1.9266666666666667,244.00635416666668,3.5900000000000003,0.0,341.0,8246.0,12035.6,0.0,0.341,8.246,12.0356
2009-01-23,31.842266666666664,2.104966666666667,242.76895138888887,5.530833333333333,2078.0,295.0,12146.0,17323.266666666666,2.078,0.295,12.146,17.323266666666665
2009-01-24,36.6795,2.8329,243.25075694444448,6.391111111111112,5096.0,4492.0,8322.0,18769.5,5.096,4.492,8.322,18.7695
2009-01-25,47.3944,2.462766666666667,242.54399305555555,8.151388888888889,3971.0,5960.0,11213.0,26250.4,3.971,5.96,11.213,26.250400000000003
2009-01-26,27.90786666666667,1.8879333333333332,243.20027083333335,4.834444444444444,1121.0,348.0,9821.0,16617.866666666665,1.121,0.348,9.821,16.617866666666664
2009-01-27,23.750500000000002,2.2605999999999997,243.9376041666667,4.167916666666667,896.0,278.0,6608.0,15968.5,0.896,0.278,6.608,15.9685
2009-01-28,45.36223333333333,1.9336666666666666,243.03222222222223,7.830972222222223,2301.0,6949.0,14285.0,21827.233333333334,2.301,6.949,14.285,21.827233333333332
2009-01-29,26.228299999999997,1.7384333333333335,243.36284722222223,4.532638888888889,0.0,294.0,8996.0,16938.3,0.0,0.294,8.996,16.938299999999998
2009-01-30,34.3173,2.0015666666666667,244.28983333333332,5.917916666666666,1622.0,280.0,12147.0,20268.3,1.622,0.28,12.147,20.2683
2009-01-31,55.2142,3.978533333333333,242.47138194444443,9.633194444444444,8278.0,6575.0,15309.0,25052.2,8.278,6.575,15.309,25.0522
2009-02-01,30.786166666666666,2.5342000000000002,244.80642361111111,5.3694444444444445,3330.0,622.0,7494.0,19340.166666666668,3.33,0.622,7.494,19.34016666666667
2009-02-02,26.72166666666667,1.7764666666666666,244.8748263888889,4.581111111111111,1159.0,232.0,10915.0,14415.666666666666,1.159,0.232,10.915,14.415666666666667
2009-02-03,31.139833333333332,2.0501666666666667,244.3027222222222,5.3438888888888885,703.0,878.0,14984.0,14574.833333333334,0.703,0.878,14.984,14.574833333333334
2009-02-04,41.0154,2.526733333333334,244.68669444444447,7.041388888888889,871.0,6961.0,15960.0,17223.4,0.871,6.961,15.96,17.2234
2009-02-05,27.484800000000003,2.0364666666666666,243.85506249999997,4.7625,1104.0,264.0,12987.0,13129.8,1.104,0.264,12.987,13.1298
2009-02-06,34.13993333333333,2.114533333333333,243.28893055555557,5.921666666666667,1165.0,273.0,11716.0,20985.933333333334,1.165,0.273,11.716,20.985933333333335
2009-02-07,52.19226666666667,3.0774,242.05092361111113,9.080972222222222,6822.0,4483.0,17873.0,23014.266666666666,6.822,4.483,17.873,23.014266666666668
2009-02-08,36.381099999999996,2.2336666666666667,243.35456944444445,6.329583333333334,5341.0,259.0,15174.0,15607.1,5.341,0.259,15.174,15.6071
2009-02-09,28.443966666666665,2.243466666666667,243.3219861111111,4.9655555555555555,1063.0,228.0,9375.0,17777.966666666667,1.063,0.228,9.375,17.777966666666668
2009-02-10,32.39703333333333,1.9305333333333337,243.15777083333333,5.5841666666666665,1128.0,263.0,12339.0,18667.033333333333,1.128,0.263,12.339,18.667033333333332
2009-02-11,43.98983333333334,3.9893666666666667,242.09756249999998,7.73125,2985.0,10477.0,12195.0,18332.833333333332,2.985,10.477,12.195,18.332833333333333
2009-02-12,32.811,1.9880666666666664,242.91152777777776,5.682638888888889,1109.0,299.0,17724.0,13679.0,1.109,0.299,17.724,13.679
2009-02-13,28.167033333333332,1.8197666666666668,241.69333333333336,4.891805555555555,1100.0,254.0,11554.0,15259.033333333333,1.1,0.254,11.554,15.259033333333333
2009-02-14,38.92193333333333,1.9794666666666667,241.9453472222222,6.728194444444445,2280.0,3256.0,18543.0,14842.933333333332,2.28,3.256,18.543,14.842933333333333
2009-02-15,26.433866666666667,1.9003666666666668,242.8439375,4.501388888888889,2465.0,226.0,5234.0,18508.866666666665,2.465,0.226,5.234,18.508866666666666
2009-02-16,21.983233333333327,1.8634333333333335,242.14300694444444,3.8281944444444447,0.0,261.0,7037.0,14685.233333333334,0.0,0.261,7.037,14.685233333333333
2009-02-17,13.2463,1.9809666666666668,242.26856249999997,2.303888888888889,0.0,278.0,3925.0,9043.3,0.0,0.278,3.925,9.043299999999999
2009-02-18,13.774166666666668,1.8844,242.23109722222225,2.3558333333333334,0.0,297.0,5471.0,8006.166666666667,0.0,0.297,5.471,8.006166666666667
2009-02-19,12.2878,1.6563,241.54959027777775,2.111527777777778,1046.0,262.0,1796.0,9183.8,1.046,0.262,1.796,9.1838
2009-02-20,31.3456,2.4506,240.19070833333333,5.535,2897.0,293.0,8768.0,19387.6,2.897,0.293,8.768,19.3876
2009-02-21,21.9364,2.5900333333333334,240.9543402777778,3.806666666666667,2111.0,262.0,3983.0,15580.4,2.111,0.262,3.983,15.5804
2009-02-22,37.307966666666665,2.930466666666667,241.31630555555554,6.534722222222222,3816.0,8576.0,7133.0,17782.966666666667,3.816,8.576,7.133,17.782966666666667
2009-02-23,45.56093333333333,2.1633333333333336,241.24088194444445,7.873055555555556,1212.0,3744.0,12471.0,28133.933333333334,1.212,3.744,12.471,28.133933333333335
2009-02-24,29.719066666666663,2.0557666666666665,240.8879236111111,5.167638888888889,0.0,1602.0,14512.0,13605.066666666666,0.0,1.602,14.512,13.605066666666666
2009-02-25,19.497400000000003,1.8845,241.2019652777778,3.4125,1092.0,274.0,7359.0,10772.4,1.092,0.274,7.359,10.7724
2009-02-26,19.280866666666665,1.8766666666666665,240.73236805555555,3.3630555555555555,0.0,268.0,6841.0,12171.866666666667,0.0,0.268,6.841,12.171866666666666
2009-02-27,33.8153,3.3686000000000003,240.96568750000003,5.903472222222222,1154.0,246.0,14831.0,17584.3,1.154,0.246,14.831,17.5843
2009-02-28,27.179166666666667,3.543133333333333,242.3972777777778,4.834305555555555,1145.0,5358.0,8006.0,12670.166666666666,1.145,5.358,8.006,12.670166666666667
2009-03-01,41.208683333333326,3.1571499999999997,242.14014236111112,7.230555555555555,11224.0,2740.5,8852.0,18392.183333333334,11.224,2.7405,8.852,18.392183333333335
2009-03-02,24.624033333333333,2.256066666666667,242.24184722222222,4.401111111111112,1560.0,310.0,6684.0,16070.033333333333,1.56,0.31,6.684,16.07003333333333
2009-03-03,30.81586666666667,2.1317333333333335,242.89735416666667,5.347083333333334,1159.0,268.0,13024.0,16364.866666666667,1.159,0.268,13.024,16.364866666666668
2009-03-04,30.70216666666666,2.1572333333333336,242.3844861111111,5.397222222222222,2214.0,2570.0,8393.0,17525.166666666668,2.214,2.57,8.393,17.525166666666667
2009-03-05,24.030199999999997,1.874366666666667,241.67960416666668,4.253333333333334,0.0,271.0,9094.0,14665.2,0.0,0.271,9.094,14.6652
2009-03-06,29.724566666666668,2.149266666666667,240.79331249999998,5.2636111111111115,1144.0,265.0,12056.0,16259.566666666668,1.144,0.265,12.056,16.259566666666668
2009-03-07,28.27443333333333,2.4977666666666667,242.47164583333333,4.935972222222222,1055.0,811.0,12113.0,14295.433333333332,1.055,0.811,12.113,14.295433333333332
2009-03-08,39.286100000000005,3.2364333333333333,242.15979166666665,6.881805555555555,7253.0,5260.0,12691.0,14082.1,7.253,5.26,12.691,14.0821
2009-03-09,28.092599999999997,2.2673333333333336,242.48230555555557,4.904444444444445,2001.0,369.0,10336.0,15386.6,2.001,0.369,10.336,15.3866
2009-03-10,30.6035,1.9150333333333334,241.8284375,5.340694444444445,0.0,281.0,11610.0,18712.5,0.0,0.281,11.61,18.7125
2009-03-11,40.098400000000005,2.2874,241.8211736111111,7.027638888888888,3476.0,7288.0,10737.0,18597.4,3.476,7.288,10.737,18.5974
2009-03-12,31.454333333333338,2.2462,241.9984236111111,5.457916666666667,0.0,364.0,13655.0,17435.333333333332,0.0,0.364,13.655,17.435333333333332
2009-03-13,24.092,2.3114,242.75730555555558,4.171388888888889,1082.0,311.0,10466.0,12233.0,1.082,0.311,10.466,12.233
2009-03-14,35.81713333333334,2.5875,242.17880555555556,6.186111111111111,2196.0,280.0,18036.0,15305.133333333333,2.196,0.28,18.036,15.305133333333334
2009-03-15,32.3677,2.9625333333333335,241.77111111111114,5.69625,3478.0,5152.0,8353.0,15384.7,3.478,5.152,8.353,15.3847
2009-03-16,22.302083333333332,1.9898166666666666,242.4094548611111,3.855208333333333,0.0,306.0,9291.0,12705.083333333334,0.0,0.306,9.291,12.705083333333334
2009-03-17,32.198499999999996,3.916533333333333,241.95642361111112,5.649305555555555,1110.0,3952.0,12320.0,14816.5,1.11,3.952,12.32,14.8165
2009-03-18,24.178,2.0317666666666665,242.84061805555555,4.181111111111111,1123.0,375.0,12101.0,10579.0,1.123,0.375,12.101,10.579
2009-03-19,19.858866666666668,1.9402000000000001,242.7762777777778,3.4248611111111114,0.0,314.0,9458.0,10086.866666666667,0.0,0.314,9.458,10.086866666666667
2009-03-20,24.398433333333333,2.1673,242.9164861111111,4.217777777777778,1083.0,308.0,10618.0,12389.433333333332,1.083,0.308,10.618,12.389433333333333
2009-03-21,32.16703333333333,3.2942666666666667,242.58272222222223,5.671805555555555,5420.0,682.0,10266.0,15799.033333333333,5.42,0.682,10.266,15.799033333333332
2009-03-22,28.152833333333334,2.171333333333334,241.52761111111113,4.950555555555556,2017.0,3778.0,9015.0,13342.833333333334,2.017,3.778,9.015,13.342833333333333
2009-03-23,21.607499999999998,2.0020333333333333,242.05365277777778,3.7894444444444444,1078.0,310.0,5999.0,14220.5,1.078,0.31,5.999,14.2205
2009-03-24,27.6952,2.4472666666666667,242.4840972222222,4.8943055555555555,1710.0,352.0,10149.0,15484.2,1.71,0.352,10.149,15.484200000000001
2009-03-25,30.64623333333333,3.2339333333333333,243.1130625,5.353055555555556,2780.0,3315.0,10287.0,14264.233333333334,2.78,3.315,10.287,14.264233333333333
2009-03-26,20.1834,1.9958333333333333,242.93575694444445,3.5016666666666665,0.0,312.0,8596.0,11275.4,0.0,0.312,8.596,11.2754
2009-03-27,28.56543333333333,3.0179,242.62864583333334,5.015138888888889,1103.0,526.0,9947.0,16989.433333333334,1.103,0.526,9.947,16.989433333333334
2009-03-28,37.68293333333334,4.611666666666666,242.13561805555554,6.603333333333333,4527.0,327.0,12225.0,20603.933333333334,4.527,0.327,12.225,20.603933333333334
2009-03-29,36.94416666666667,2.2849,242.54856944444444,6.418333333333333,1611.0,4024.0,9502.0,21807.166666666668,1.611,4.024,9.502,21.807166666666667
2009-03-30,24.624200000000005,2.1887333333333334,242.72852083333333,4.304722222222223,1085.0,295.0,9901.0,13343.2,1.085,0.295,9.901,13.343200000000001
2009-03-31,30.391366666666666,2.2998,242.16790277777778,5.309027777777778,2202.0,2711.0,12958.0,12520.366666666667,2.202,2.711,12.958,12.520366666666666
2009-04-01,27.352333333333334,2.384133333333333,242.90603472222222,4.807916666666666,2807.0,2364.0,7309.0,14872.333333333334,2.807,2.364,7.309,14.872333333333334
2009-04-02,27.405566666666665,2.0793666666666666,242.2396388888889,4.761388888888889,1128.0,324.0,13500.0,12453.566666666668,1.128,0.324,13.5,12.453566666666667
2009-04-03,22.721,2.2099666666666664,241.8118888888889,3.982916666666666,0.0,326.0,8556.0,13839.0,0.0,0.326,8.556,13.839
2009-04-04,36.52053333333333,3.3288,241.45065277777778,6.396527777777778,2699.0,4172.0,16251.0,13398.533333333333,2.699,4.172,16.251,13.398533333333333
2009-04-05,22.9286,3.0502,242.31370833333332,4.112083333333333,3832.0,357.0,6503.0,12236.6,3.832,0.357,6.503,12.236600000000001
2009-04-06,24.21056666666667,2.192333333333333,242.30114583333335,4.225555555555555,799.0,333.0,10141.0,12937.566666666668,0.799,0.333,10.141,12.937566666666667
2009-04-07,24.001533333333334,2.545533333333333,241.98941666666667,4.23125,1103.0,338.0,9121.0,13439.533333333333,1.103,0.338,9.121,13.439533333333333
2009-04-08,25.576666666666664,2.689166666666667,242.25972916666666,4.527916666666666,2131.0,2827.0,7968.0,12650.666666666666,2.131,2.827,7.968,12.650666666666666
2009-04-09,31.50786666666667,2.948933333333333,242.2968263888889,5.464583333333334,2682.0,366.0,13482.0,14977.866666666667,2.682,0.366,13.482,14.977866666666667
2009-04-10,30.701900000000002,2.7632,242.0344861111111,5.329166666666667,2057.0,2822.0,13828.0,11994.9,2.057,2.822,13.828,11.9949
2009-04-11,41.04076666666666,4.227766666666667,240.96925694444442,7.175277777777778,3661.0,4286.0,18233.0,14860.766666666666,3.661,4.286,18.233,14.860766666666667
2009-04-12,35.68353333333333,4.694500000000001,240.4032986111111,6.332777777777778,7498.0,1504.0,12470.0,14211.533333333333,7.498,1.504,12.47,14.211533333333334
2009-04-13,26.664066666666667,3.333133333333334,241.13211805555557,4.735138888888889,1006.0,5648.0,6209.0,13801.066666666668,1.006,5.648,6.209,13.801066666666667
2009-04-14,25.025633333333335,3.1430000000000002,241.4923263888889,4.435,888.0,2341.0,9478.0,12318.633333333333,0.888,2.341,9.478,12.318633333333333
2009-04-15,20.267699999999998,3.181433333333333,241.32070833333333,3.6109722222222222,1880.0,463.0,5278.0,12646.7,1.88,0.463,5.278,12.646700000000001
2009-04-16,26.0754,2.9836,240.47604166666667,4.6241666666666665,2896.0,397.0,9809.0,12973.4,2.896,0.397,9.809,12.9734
2009-04-17,34.04683333333333,2.8532999999999995,241.32772916666667,5.966944444444445,0.0,5224.0,7655.0,21167.833333333332,0.0,5.224,7.655,21.16783333333333
2009-04-18,25.204433333333334,2.4493000000000005,241.04625,4.428055555555555,1028.0,2613.0,10699.0,10864.433333333332,1.028,2.613,10.699,10.864433333333332
2009-04-19,21.44113333333333,2.5600666666666663,242.6585347222222,3.7484722222222224,2201.0,376.0,8088.0,10776.133333333333,2.201,0.376,8.088,10.776133333333334
2009-04-20,24.775166666666667,2.8250333333333333,241.90455555555556,4.333333333333333,0.0,2644.0,10476.0,11655.166666666666,0.0,2.644,10.476,11.655166666666666
2009-04-21,31.576633333333334,3.045533333333333,240.64846527777777,5.535277777777778,1925.0,375.0,7380.0,21896.633333333335,1.925,0.375,7.38,21.896633333333334
2009-04-22,24.936633333333337,3.3984666666666667,241.27485416666664,4.372777777777778,1024.0,1203.0,13265.0,9444.633333333333,1.024,1.203,13.265,9.444633333333334
2009-04-23,19.024333333333335,2.9242333333333335,241.49463888888891,3.402222222222222,1068.0,395.0,5511.0,12050.333333333334,1.068,0.395,5.511,12.050333333333334
2009-04-24,19.900799999999997,3.0136666666666665,241.7900833333333,3.529861111111111,0.0,383.0,9677.0,9840.8,0.0,0.383,9.677,9.8408
2009-04-25,33.70473333333334,3.926533333333333,240.50833333333333,5.936111111111111,2007.0,3901.0,13225.0,14571.733333333334,2.007,3.901,13.225,14.571733333333334
2009-04-26,29.693766666666665,3.8269666666666664,241.8649236111111,5.242083333333333,3053.0,3017.0,10561.0,13062.766666666666,3.053,3.017,10.561,13.062766666666667
2009-04-27,22.527133333333335,2.673466666666667,241.0012291666667,4.004166666666666,995.0,376.0,7021.0,14135.133333333333,0.995,0.376,7.021,14.135133333333334
2009-04-28,28.439766666666667,2.6727666666666665,241.990125,5.059027777777778,2068.0,371.0,11469.0,14531.766666666666,2.068,0.371,11.469,14.531766666666666
2009-04-29,27.744666666666664,2.3602666666666665,242.18654166666667,4.858472222222222,1043.0,2492.0,9372.0,14837.666666666666,1.043,2.492,9.372,14.837666666666665
2009-04-30,30.579366666666665,2.300933333333333,241.90433333333334,5.323888888888889,1027.0,363.0,15305.0,13884.366666666667,1.027,0.363,15.305,13.884366666666667
2009-05-01,25.213366666666666,3.174366666666667,241.27309027777778,4.424166666666666,1067.0,1052.0,11709.0,11385.366666666667,1.067,1.052,11.709,11.385366666666666
2009-05-02,23.23183333333333,2.993666666666667,241.8829027777778,4.077500000000001,1430.0,374.0,9760.0,11667.833333333334,1.43,0.374,9.76,11.667833333333334
2009-05-03,26.81463333333333,2.994966666666666,242.06633333333335,4.7619444444444445,3207.0,2593.0,7226.0,13788.633333333333,3.207,2.593,7.226,13.788633333333333
2009-05-04,27.798033333333333,2.4342666666666664,241.43522916666666,4.841388888888889,1007.0,411.0,11374.0,15006.033333333333,1.007,0.411,11.374,15.006033333333333
2009-05-05,28.857899999999994,2.3652333333333333,240.81849305555556,5.057222222222222,1049.0,5539.0,10166.0,12103.9,1.049,5.539,10.166,12.1039
2009-05-06,22.498366666666666,2.439633333333333,240.8967152777778,3.969722222222222,1038.0,1797.0,9058.0,10605.366666666667,1.038,1.797,9.058,10.605366666666667
2009-05-07,16.877466666666667,2.250133333333333,241.1735138888889,2.972777777777778,0.0,374.0,7992.0,8511.466666666667,0.0,0.374,7.992,8.511466666666667
2009-05-08,30.9526,2.581366666666667,240.82481249999998,5.417777777777778,2226.0,848.0,15426.0,12452.6,2.226,0.848,15.426,12.4526
2009-05-09,21.02253333333333,3.0497333333333336,241.57422916666667,3.7644444444444445,2090.0,382.0,6605.0,11945.533333333333,2.09,0.382,6.605,11.945533333333334
2009-05-10,32.7982,3.418133333333334,241.07,5.843888888888889,4300.0,6670.0,8696.0,13132.2,4.3,6.67,8.696,13.132200000000001
2009-05-11,25.286266666666666,2.6406666666666667,240.25132638888888,4.4309722222222225,1035.0,457.0,11009.0,12785.266666666666,1.035,0.457,11.009,12.785266666666667
2009-05-12,27.09926666666667,2.5003666666666664,240.3767777777778,4.768888888888889,0.0,2713.0,11335.0,13051.266666666666,0.0,2.713,11.335,13.051266666666667
2009-05-13,20.773300000000003,2.8594333333333335,240.63597916666666,3.7073611111111116,1419.0,553.0,7127.0,11674.3,1.419,0.553,7.127,11.674299999999999
2009-05-14,26.783066666666667,2.5318333333333327,240.05952083333335,4.805694444444445,0.0,4065.0,11499.0,11219.066666666668,0.0,4.065,11.499,11.219066666666668
2009-05-15,23.703766666666663,2.342433333333333,240.95720138888888,4.182777777777778,1382.0,494.0,12195.0,9632.766666666666,1.382,0.494,12.195,9.632766666666667
2009-05-16,33.4563,3.108366666666667,239.98875694444445,5.885416666666667,1705.0,4820.0,12265.0,14666.3,1.705,4.82,12.265,14.6663
2009-05-17,25.729399999999995,3.774333333333333,240.30072916666666,4.605416666666667,2555.0,1926.0,7168.0,14080.4,2.555,1.926,7.168,14.0804
2009-05-18,20.1651,2.576,240.9586736111111,3.518194444444444,763.0,374.0,8971.0,10057.1,0.763,0.374,8.971,10.0571
2009-05-19,26.955733333333335,3.148066666666667,240.9929375,4.701527777777778,3253.0,792.0,10981.0,11929.733333333334,3.253,0.792,10.981,11.929733333333333
2009-05-20,21.78603333333333,3.0397000000000003,241.31970833333332,3.8394444444444447,1061.0,1889.0,9470.0,9366.033333333333,1.061,1.889,9.47,9.366033333333332
2009-05-21,26.2525,3.5399333333333334,241.01910416666666,4.608472222222222,1553.0,1278.0,12563.0,10858.5,1.553,1.278,12.563,10.8585
2009-05-22,17.913433333333334,3.9540333333333337,241.9665347222222,3.200972222222222,982.0,1207.0,8078.0,7646.433333333333,0.982,1.207,8.078,7.646433333333333
2009-05-23,25.509966666666667,3.220833333333333,240.56841666666668,4.4944444444444445,480.0,1844.0,12579.0,10606.966666666667,0.48,1.844,12.579,10.606966666666667
2009-05-24,21.4631,2.953333333333333,242.01796527777776,3.7705555555555557,45.0,446.0,10256.0,10716.1,0.045,0.446,10.256,10.7161
2009-05-25,22.568266666666666,3.0526999999999997,238.4309027777778,4.001805555555555,920.0,966.0,9930.0,10752.266666666666,0.92,0.966,9.93,10.752266666666667
2009-05-26,22.316216666666666,2.112566666666667,231.79023263888888,4.040208333333333,1191.0,864.5,10100.0,10160.716666666667,1.191,0.8645,10.1,10.160716666666668
2009-05-27,25.7382,2.0816999999999997,231.14297222222223,4.673472222222222,1052.0,2355.0,11076.0,11255.2,1.052,2.355,11.076,11.2552
2009-05-28,19.66226666666667,2.1464333333333334,233.70236111111112,3.512916666666667,1502.0,421.0,9049.0,8690.266666666666,1.502,0.421,9.049,8.690266666666666
2009-05-29,20.7141,2.4525,241.55870138888892,3.633472222222222,1005.0,434.0,10112.0,9163.1,1.005,0.434,10.112,9.1631
2009-05-30,27.651766666666667,3.8948000000000005,241.1634097222222,4.9030555555555555,2787.0,1707.0,11557.0,11600.766666666666,2.787,1.707,11.557,11.600766666666667
2009-05-31,15.948166666666669,3.3436,241.45614583333332,2.8866666666666667,1466.0,458.0,5720.0,8304.166666666666,1.466,0.458,5.72,8.304166666666665
2009-06-01,24.05433333333333,3.831266666666667,241.334125,4.31125,2789.0,461.0,11361.0,9443.333333333334,2.789,0.461,11.361,9.443333333333333
2009-06-02,18.1773,3.7282666666666673,241.6302986111111,3.367777777777778,0.0,506.0,7892.0,9779.3,0.0,0.506,7.892,9.7793
2009-06-03,22.60963333333333,3.3487666666666667,240.40592361111112,4.076666666666666,940.0,1370.0,11577.0,8722.633333333333,0.94,1.37,11.577,8.722633333333333
2009-06-04,17.261000000000003,2.744366666666666,240.0102013888889,3.083472222222222,1906.0,455.0,6905.0,7995.0,1.906,0.455,6.905,7.995
2009-06-05,20.506000000000004,2.6158333333333337,239.86320833333335,3.65,0.0,456.0,12515.0,7535.0,0.0,0.456,12.515,7.535
2009-06-06,24.59083333333333,3.8916,240.58184027777776,4.414305555555556,1769.0,2732.0,10611.0,9478.833333333334,1.769,2.732,10.611,9.478833333333334
2009-06-07,20.1232,3.6488333333333336,241.01856249999997,3.628888888888889,2077.0,1641.0,6034.0,10371.2,2.077,1.641,6.034,10.3712
2009-06-08,19.646266666666666,2.156,240.0647291666667,3.5420833333333337,1024.0,432.0,8551.0,9639.266666666666,1.024,0.432,8.551,9.639266666666666
2009-06-09,22.214166666666667,2.573266666666667,240.9235138888889,3.957777777777778,1000.0,414.0,10695.0,10105.166666666666,1.0,0.414,10.695,10.105166666666666
2009-06-10,26.716599999999996,2.653466666666667,240.7160833333333,4.733888888888889,1032.0,4745.0,9889.0,11050.6,1.032,4.745,9.889,11.050600000000001
2009-06-11,21.677500000000002,2.6655333333333338,241.17605555555556,3.8533333333333335,0.0,472.0,10610.0,10595.5,0.0,0.472,10.61,10.5955
2009-06-12,18.362199999999998,2.5450666666666666,240.9373402777778,3.265972222222222,1009.0,460.0,7137.0,9756.2,1.009,0.46,7.137,9.756200000000002
2009-06-13,17.364109286146398,2.866057864488808,240.84930956342004,3.000689655172414,0.0,1114.1061705989111,8710.451905626134,7539.551209921355,0.0,1.114106170598911,8.710451905626135,7.539551209921354
2009-06-14,36.33982577132486,4.081038112522686,239.54402903811254,6.297701149425287,0.0,512.0145190562613,23711.651542649728,12116.159709618874,0.0,0.5120145190562613,23.71165154264973,12.116159709618874
2009-06-15,28.307414942528737,4.109754022988506,240.06123778735633,4.992442528735632,916.0,379.37931034482756,16283.896551724138,10728.205747126436,0.916,0.3793793103448276,16.283896551724137,10.728205747126436
2009-06-16,25.14653333333333,3.5364666666666666,240.83118055555556,4.484861111111111,2983.0,1221.0,13691.0,7251.533333333334,2.983,1.221,13.691,7.251533333333334
2009-06-17,16.466933333333333,3.2143333333333337,241.29550694444447,2.958888888888889,975.0,611.0,7193.0,7687.933333333333,0.975,0.611,7.193,7.6879333333333335
2009-06-18,19.428333333333335,2.7659000000000002,241.2962222222222,3.4075,0.0,461.0,11223.0,7744.333333333333,0.0,0.461,11.223,7.744333333333333
2009-06-19,18.114433333333334,2.7376666666666667,241.31758333333335,3.208472222222222,969.0,475.0,7737.0,8933.433333333332,0.969,0.475,7.737,8.933433333333333
2009-06-20,18.451666666666664,2.984266666666667,241.48458333333332,3.2494444444444444,0.0,2657.0,9159.0,6635.666666666667,0.0,2.657,9.159,6.635666666666667
2009-06-21,14.252366666666665,2.6921000000000004,241.28675694444445,2.5322222222222224,1039.0,412.0,6002.0,6799.366666666667,1.039,0.412,6.002,6.799366666666667
2009-06-22,18.234966666666665,2.702066666666667,241.20229166666667,3.2180555555555554,0.0,449.0,11148.0,6638.0,0.0,0.449,11.148,6.638
2009-06-23,17.32023333333333,2.7312000000000003,241.21326388888886,3.0751388888888886,1010.0,1261.0,8186.0,6863.233333333334,1.01,1.261,8.186,6.8632333333333335
2009-06-24,25.581233333333333,3.2387,240.53718055555555,4.516111111111111,3059.0,1239.0,14275.0,7008.233333333334,3.059,1.239,14.275,7.008233333333334
2009-06-25,12.856033333333333,3.0661,241.17795138888889,2.313888888888889,0.0,495.0,6224.0,6137.033333333333,0.0,0.495,6.224,6.137033333333333
2009-06-26,21.288700000000002,3.9811,240.54077083333334,3.8409722222222222,1826.0,538.0,9952.0,8972.7,1.826,0.538,9.952,8.972700000000001
2009-06-27,28.4842,4.527066666666667,241.81414583333333,5.028194444444445,2663.0,2432.0,13468.0,9921.2,2.663,2.432,13.468,9.9212
2009-06-28,17.656566666666667,4.6304,241.83843055555556,3.2090277777777776,0.0,1421.0,6742.0,9493.566666666668,0.0,1.421,6.742,9.493566666666668
2009-06-29,16.83556666666667,3.9337666666666666,241.89382638888887,3.026388888888889,1794.0,598.0,6462.0,7981.566666666667,1.794,0.598,6.462,7.981566666666667
2009-06-30,19.8741,4.719166666666666,241.94360416666666,3.6422222222222222,582.0,1034.0,8989.0,9269.1,0.582,1.034,8.989,9.2691
2009-07-01,20.305699999999998,4.429033333333334,241.80929861111113,3.6469444444444448,989.0,590.0,9747.0,8979.7,0.989,0.59,9.747,8.979700000000001
2009-07-02,20.709633333333333,4.6053,241.96674305555555,3.7150000000000003,637.0,603.0,8032.0,11437.633333333333,0.637,0.603,8.032,11.437633333333332
2009-07-03,14.402466666666665,4.099933333333333,241.92334722222222,2.6351388888888887,856.0,642.0,7371.0,5533.466666666666,0.856,0.642,7.371,5.5334666666666665
2009-07-04,20.642800000000005,6.231700000000001,241.14746527777777,3.8441666666666667,2084.0,2329.0,6791.0,9438.8,2.084,2.329,6.791,9.438799999999999
2009-07-05,23.51226666666667,6.3858,241.4445763888889,4.310277777777778,3215.0,1438.0,8014.0,10845.266666666666,3.215,1.438,8.014,10.845266666666667
2009-07-06,15.904333333333334,4.5161999999999995,241.76347222222225,2.9018055555555557,429.0,755.0,7142.0,7578.333333333333,0.429,0.755,7.142,7.578333333333333
