date,global_active_power_sum_kw,global_reactive_power_sum,voltage_mean,global_intensity_mean,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,sub_metering_remainder_wh,sub_metering_1_mean_kw,sub_metering_2_mean_kw,sub_metering_3_mean_kw,sub_metering_remainder_mean_kw,year,day,dayofweek,dayofyear,is_weekend,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU,month_id,month_sin,month_cos,dow_sin,dow_cos
2008-03-09,1560.458,135.574,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,18912.63333333333,0.108625,0.013875,0.173125,0.788026388888889,2008,9,6,69,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2008-03-10,1618.686,127.124,241.72734722222225,4.7125,2009.0,368.0,8660.0,15941.1,0.0837083333333333,0.0153333333333333,0.3608333333333333,0.6642125,2008,10,0,70,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.0,1.0
2008-03-11,2200.042,151.1,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,18559.366666666665,0.0529583333333333,0.1625416666666666,0.539,0.7733069444444444,2008,11,1,71,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2008-03-12,1774.232,138.194,241.0572083333333,5.172222222222223,1120.0,2374.0,11042.0,15034.533333333333,0.0466666666666666,0.0989166666666666,0.4600833333333333,0.6264388888888889,2008,12,2,72,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2008-03-13,1675.514,128.474,240.802625,4.941666666666666,3263.0,3590.0,5464.0,15608.233333333334,0.1359583333333333,0.1495833333333333,0.2276666666666666,0.6503430555555555,2008,13,3,73,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2008-03-14,2210.22,159.748,240.62736805555556,6.44625,980.0,3881.0,14476.0,17500.0,0.0408333333333333,0.1617083333333333,0.6031666666666667,0.7291666666666666,2008,14,4,74,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2008-03-15,1576.3,154.412,240.19799305555557,4.6506944444444445,2550.0,502.0,5910.0,17309.666666666668,0.10625,0.0209166666666666,0.24625,0.7212361111111112,2008,15,5,75,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2008-03-16,1801.96,173.652,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,15786.666666666666,0.09975,0.0235833333333333,0.47025,0.6577777777777777,2008,16,6,76,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2008-03-17,1706.918,175.274,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,12215.633333333331,0.0098333333333333,0.277125,0.3894166666666667,0.5089847222222222,2008,17,0,77,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.0,1.0
2008-03-18,1917.566,147.44,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,14240.433333333332,0.0481666666666666,0.1674583333333333,0.5226666666666667,0.5933513888888888,2008,18,1,78,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2008-03-19,1308.448,142.498,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,13132.466666666667,0.0879166666666666,0.0171249999999999,0.2564166666666667,0.5471861111111112,2008,19,2,79,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2008-03-20,1253.274,120.854,241.7625833333333,3.659583333333333,1107.0,478.0,6670.0,12632.9,0.046125,0.0199166666666666,0.2779166666666666,0.5263708333333333,2008,20,3,80,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2008-03-21,2066.442,223.824,241.36990972222225,6.038194444444445,2171.0,4778.0,13275.0,14216.7,0.0904583333333333,0.1990833333333333,0.553125,0.5923625,2008,21,4,81,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2008-03-22,2053.516,185.68,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,17910.266666666666,0.1384166666666666,0.0244999999999999,0.516875,0.746261111111111,2008,22,5,82,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2008-03-23,2325.99,152.446,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,16497.5,0.261625,0.088,0.57825,0.6873958333333333,2008,23,6,83,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2008-03-24,1976.27,131.116,242.7059201388889,5.758611111111111,1131.0,5988.5,7026.0,18792.33333333333,0.047125,0.2495208333333333,0.29275,0.7830138888888888,2008,24,0,84,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.0,1.0
2008-03-25,2015.856,127.832,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,14180.6,0.0935833333333333,0.1532083333333333,0.56225,0.5908583333333334,2008,25,1,85,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2008-03-26,1633.472,133.598,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,13299.533333333333,0.106125,0.159625,0.3144583333333333,0.5541472222222222,2008,26,2,86,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2008-03-27,1370.822,116.44,242.0955416666667,3.960833333333333,0.0,356.0,9022.0,13469.033333333333,0.0,0.0148333333333333,0.3759166666666667,0.5612097222222222,2008,27,3,87,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2008-03-28,1885.424,137.64,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,13912.733333333334,0.096875,0.1502083333333333,0.4825416666666666,0.5796972222222222,2008,28,4,88,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2008-03-29,2471.15,175.068,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,18417.83333333333,0.2147083333333333,0.015625,0.7183333333333333,0.7674097222222221,2008,29,5,89,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2008-03-30,2146.392,175.97,241.16375694444443,6.2775,5045.0,1315.0,9769.0,19644.2,0.2102083333333333,0.0547916666666666,0.4070416666666667,0.8185083333333334,2008,30,6,90,1,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2008-03-31,1377.57,130.86,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,12070.5,0.0454583333333333,0.0171249999999999,0.391125,0.5029374999999999,2008,31,0,91,0,8.438333333333333,18.0,7.0,1.0,1.0,3,1.0,6.123233995736766e-17,0.0,1.0
2008-04-01,2129.052,170.396,241.6158055555556,6.202500000000001,1079.0,6657.0,14515.0,13233.2,0.0449583333333333,0.277375,0.6047916666666667,0.5513833333333333,2008,1,1,92,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2008-04-02,1691.672,142.54,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,15425.533333333333,0.0460833333333333,0.1530833333333333,0.332875,0.6427305555555555,2008,2,2,93,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2008-04-03,1128.756,121.236,240.6942430555556,3.2808333333333333,0.0,422.0,6901.0,11489.6,0.0,0.0175833333333333,0.2875416666666666,0.4787333333333334,2008,3,3,94,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2008-04-04,1631.918,125.306,241.33105555555557,4.726388888888889,2133.0,775.0,13246.0,11044.633333333331,0.088875,0.0322916666666666,0.5519166666666667,0.4601930555555555,2008,4,4,95,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2008-04-05,1970.762,203.684,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,15399.033333333333,0.1220416666666666,0.0364166666666666,0.5685,0.6416263888888889,2008,5,5,96,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2008-04-06,1696.318,150.572,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,16980.966666666667,0.0468333333333333,0.1089583333333333,0.3146666666666666,0.7075402777777778,2008,6,6,97,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2008-04-07,1538.838,141.28,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,13089.3,0.1008333333333333,0.028,0.3944166666666666,0.5453875,2008,7,0,98,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0
2008-04-08,2657.516,184.176,242.0665833333333,7.6994444444444445,2752.0,10713.0,17519.0,13307.933333333332,0.1146666666666666,0.4463749999999999,0.7299583333333333,0.5544972222222222,2008,8,1,99,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2008-04-09,1218.852,132.864,242.31770833333331,3.5229166666666667,0.0,376.0,9003.0,10935.2,0.0,0.0156666666666666,0.375125,0.4556333333333333,2008,9,2,100,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2008-04-10,1477.746,163.68,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,14384.1,0.135875,0.0190416666666666,0.2719583333333333,0.5993375,2008,10,3,101,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2008-04-11,1877.664,143.89,240.758375,5.452638888888889,1802.0,491.0,14522.0,14479.4,0.0750833333333333,0.0204583333333333,0.6050833333333333,0.6033083333333333,2008,11,4,102,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2008-04-12,2800.014,392.272,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,21866.9,0.2948333333333333,0.104125,0.634375,0.9111208333333334,2008,12,5,103,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2008-04-13,2232.986,213.514,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,15713.433333333332,0.1064166666666666,0.2475833333333333,0.5419583333333333,0.6547263888888889,2008,13,6,104,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2008-04-14,1589.582,154.958,242.31405555555557,4.604305555555555,0.0,425.0,11197.0,14871.033333333333,0.0,0.0177083333333333,0.4665416666666666,0.6196263888888889,2008,14,0,105,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0
2008-04-15,1670.406,178.782,241.23874305555557,4.909583333333334,1174.0,3998.0,9874.0,12794.1,0.0489166666666666,0.1665833333333333,0.4114166666666667,0.5330875,2008,15,1,106,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2008-04-16,1489.064,125.904,241.7443888888889,4.316111111111111,838.0,403.0,11322.0,12254.733333333334,0.0349166666666666,0.0167916666666666,0.4717499999999999,0.5106138888888889,2008,16,2,107,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2008-04-17,1395.862,145.878,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,12490.366666666669,0.071625,0.0173749999999999,0.3599166666666666,0.5204319444444444,2008,17,3,108,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2008-04-18,1862.39,184.646,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,14112.833333333334,0.0905833333333333,0.1596666666666666,0.4550416666666666,0.5880347222222223,2008,18,4,109,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2008-04-19,2253.71,245.284,241.14318055555557,6.636111111111111,4319.0,2457.0,14722.0,16063.833333333334,0.1799583333333333,0.102375,0.6134166666666666,0.669326388888889,2008,19,5,110,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2008-04-20,1791.418,227.854,241.432875,5.260555555555555,1030.0,4544.0,10401.0,13881.966666666667,0.0429166666666666,0.1893333333333333,0.433375,0.5784152777777778,2008,20,6,111,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2008-04-21,1164.156,175.4,241.9924930555556,3.404166666666667,0.0,2673.0,6788.0,9941.6,0.0,0.111375,0.2828333333333333,0.4142333333333334,2008,21,0,112,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0
2008-04-22,1627.676,193.15,240.95971527777775,4.7725,971.0,5093.0,10603.0,10460.933333333332,0.0404583333333333,0.2122083333333333,0.4417916666666666,0.4358722222222222,2008,22,1,113,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2008-04-23,1357.328,189.502,241.51134027777775,3.9675,1380.0,492.0,8406.0,12344.133333333331,0.0574999999999999,0.0205,0.35025,0.5143388888888889,2008,23,2,114,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2008-04-24,1043.772,171.924,240.60532638888887,3.058055555555556,1263.0,522.0,5296.0,10315.2,0.052625,0.02175,0.2206666666666666,0.4298,2008,24,3,115,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2008-04-25,1267.734,162.224,241.00715277777775,3.7,824.0,2004.0,9400.0,8900.9,0.0343333333333333,0.0835,0.3916666666666666,0.3708708333333333,2008,25,4,116,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2008-04-26,903.166,168.696,240.7925625,2.634027777777778,0.0,634.0,3586.0,10832.766666666666,0.0,0.0264166666666666,0.1494166666666666,0.4513652777777777,2008,26,5,117,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2008-04-27,1008.24,198.118,240.90728472222224,2.96375,693.0,588.0,5488.0,10035.0,0.0288749999999999,0.0244999999999999,0.2286666666666666,0.418125,2008,27,6,118,1,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
2008-04-28,659.052,167.118,240.9784583333333,1.9506944444444445,0.0,621.0,2786.0,7577.2,0.0,0.025875,0.1160833333333333,0.3157166666666666,2008,28,0,119,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.0,1.0
2008-04-29,1972.616,215.356,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,15582.933333333332,0.0584166666666666,0.2254583333333333,0.4367083333333333,0.6492888888888889,2008,29,1,120,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2008-04-30,1101.726,171.556,241.43364583333332,3.218611111111111,1057.0,590.0,6653.0,10062.1,0.0440416666666666,0.0245833333333333,0.2772083333333333,0.4192541666666667,2008,30,2,121,0,5.983333333333333,13.0,5.0,1.0,1.0,4,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2008-05-01,576.014,150.696,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,6484.233333333334,0.0,0.0220833333333333,0.10775,0.2701763888888889,2008,1,3,122,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2008-05-02,1497.768,205.568,241.6489444444444,4.377777777777778,3114.0,584.0,8687.0,12577.8,0.12975,0.0243333333333333,0.3619583333333333,0.524075,2008,2,4,123,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2008-05-03,1289.6,202.004,240.8336875,3.8009722222222218,996.0,541.0,6535.0,13421.333333333334,0.0415,0.0225416666666666,0.2722916666666666,0.5592222222222222,2008,3,5,124,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008-05-04,1470.97,209.422,241.38047916666667,4.3625,2196.0,2872.0,5464.0,13984.166666666666,0.0915,0.1196666666666666,0.2276666666666666,0.5826736111111112,2008,4,6,125,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2008-05-05,1366.932,185.75,240.73685416666663,3.997777777777778,1008.0,378.0,10197.0,11199.2,0.042,0.01575,0.4248749999999999,0.4666333333333334,2008,5,0,126,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.0,1.0
2008-05-06,1789.98,199.596,240.29031944444444,5.245972222222222,1354.0,5410.0,12200.0,10869.0,0.0564166666666666,0.2254166666666666,0.5083333333333333,0.4528749999999999,2008,6,1,127,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2008-05-07,1176.264,190.956,241.0812638888889,3.4575,1030.0,423.0,6649.0,11502.4,0.0429166666666666,0.017625,0.2770416666666667,0.4792666666666667,2008,7,2,128,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2008-05-08,2116.698,253.244,239.85129166666667,6.178472222222222,3667.0,702.0,12717.0,18192.3,0.1527916666666666,0.0292499999999999,0.529875,0.7580125,2008,8,3,129,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2008-05-09,1747.272,229.874,240.47122222222225,5.136111111111111,2229.0,423.0,11904.0,14565.2,0.092875,0.017625,0.496,0.6068833333333333,2008,9,4,130,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2008-05-10,1909.128,289.814,240.08622916666667,5.636388888888889,6950.0,612.0,11714.0,12542.8,0.2895833333333333,0.0255,0.4880833333333333,0.5226166666666666,2008,10,5,131,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008-05-11,1610.92,275.702,240.48559722222225,4.804166666666666,563.0,1340.0,6930.0,18015.666666666668,0.0234583333333333,0.0558333333333333,0.28875,0.7506527777777778,2008,11,6,132,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2008-05-12,1524.204,229.14,241.041625,4.519444444444445,2082.0,1085.0,11959.0,10277.4,0.08675,0.0452083333333333,0.4982916666666666,0.428225,2008,12,0,133,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.0,1.0
2008-05-13,1476.894,236.468,240.3740625,4.391805555555555,823.0,4089.0,8370.0,11333.6,0.0342916666666666,0.170375,0.3487499999999999,0.4722333333333333,2008,13,1,134,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2008-05-14,1584.262,277.374,240.7085138888889,4.713333333333333,2467.0,3436.0,9716.0,10785.466666666667,0.1027916666666666,0.1431666666666666,0.4048333333333333,0.4493944444444444,2008,14,2,135,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2008-05-15,1162.768,237.724,240.35039583333332,3.5220833333333337,868.0,570.0,6820.0,11121.466666666667,0.0361666666666666,0.0237499999999999,0.2841666666666667,0.4633944444444444,2008,15,3,136,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2008-05-16,1651.044,235.528,239.61642361111112,4.924444444444444,2228.0,2568.0,8957.0,13764.7,0.0928333333333333,0.107,0.3732083333333333,0.5735291666666668,2008,16,4,137,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2008-05-17,1657.454,275.896,239.4728611111111,4.951527777777778,2158.0,935.0,12472.0,12059.233333333334,0.0899166666666666,0.0389583333333333,0.5196666666666666,0.5024680555555555,2008,17,5,138,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008-05-18,1803.958,254.492,239.6826875,5.4094444444444445,1775.0,5355.0,8626.0,14309.966666666667,0.0739583333333333,0.223125,0.3594166666666666,0.5962486111111112,2008,18,6,139,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2008-05-19,1030.262,175.736,240.431875,3.0694444444444446,1014.0,558.0,7503.0,8096.033333333334,0.04225,0.02325,0.312625,0.3373347222222222,2008,19,0,140,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.0,1.0
2008-05-20,1581.334,184.082,241.01960416666665,4.682222222222222,1352.0,2431.0,11977.0,10595.566666666668,0.0563333333333333,0.1012916666666666,0.4990416666666666,0.4414819444444445,2008,20,1,141,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2008-05-21,1324.112,190.326,240.7605138888889,3.9166666666666665,1989.0,474.0,9251.0,10354.9,0.082875,0.01975,0.3854583333333333,0.4314541666666666,2008,21,2,142,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2008-05-22,976.868,169.816,239.50019444444447,2.9559722222222224,996.0,440.0,6475.0,8370.133333333333,0.0415,0.0183333333333333,0.2697916666666666,0.3487555555555555,2008,22,3,143,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2008-05-23,1484.916,178.958,239.49885416666663,4.358611111111111,0.0,1390.0,14734.0,8624.6,0.0,0.0579166666666666,0.6139166666666667,0.3593583333333334,2008,23,4,144,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2008-05-24,1580.176,285.55,240.72490277777777,4.669027777777777,1027.0,569.0,12833.0,11907.266666666666,0.0427916666666666,0.0237083333333333,0.5347083333333333,0.4961361111111111,2008,24,5,145,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008-05-25,2048.504,290.416,239.9456458333333,6.136527777777778,4307.0,8811.0,6016.0,15007.733333333334,0.1794583333333333,0.367125,0.2506666666666666,0.6253222222222222,2008,25,6,146,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2008-05-26,1289.71,220.698,240.36368750000003,3.9297222222222223,985.0,666.0,9284.0,10560.166666666666,0.0410416666666666,0.02775,0.3868333333333333,0.4400069444444444,2008,26,0,147,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.0,1.0
2008-05-27,1708.7,207.466,239.39086805555556,5.107361111111112,0.0,5352.0,11478.0,11648.333333333334,0.0,0.223,0.47825,0.4853472222222222,2008,27,1,148,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2008-05-28,1114.372,235.644,241.32269444444444,3.350555555555556,3138.0,512.0,6709.0,8214.766666666666,0.13075,0.0213333333333333,0.2795416666666666,0.3422819444444444,2008,28,2,149,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2008-05-29,1135.076,186.832,237.67515972222225,3.4756944444444446,1004.0,507.0,8703.0,8703.933333333332,0.0418333333333333,0.021125,0.362625,0.3626638888888888,2008,29,3,150,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2008-05-30,1397.244,182.218,240.5536944444445,4.202916666666667,0.0,3019.0,11298.0,8970.4,0.0,0.1257916666666666,0.47075,0.3737666666666666,2008,30,4,151,0,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2008-05-31,1641.47,249.924,240.65420138888888,4.923055555555555,1764.0,2328.0,11858.0,11407.833333333334,0.0735,0.0969999999999999,0.4940833333333334,0.4753263888888889,2008,31,5,152,1,6.995,8.0,4.0,2.0,1.0,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2008-06-01,1848.876,225.34,240.6231805555556,5.423194444444444,1906.0,545.0,11307.0,17057.0,0.0794166666666666,0.0227083333333333,0.471125,0.7107083333333333,2008,1,6,153,1,1.7166666666666668,5.0,1.0,0.0,2.0,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2008-06-02,1074.012,165.158,236.369875,3.2180555555555554,960.0,558.0,6341.0,10041.2,0.04,0.02325,0.2642083333333333,0.4183833333333333,2008,2,0,154,0,1.7166666666666668,5.0,1.0,0.0,2.0,6,1.2246467991473532e-16,-1.0,0.0,1.0
2008-06-03,1597.816,173.938,234.15220833333333,4.844166666666667,2897.0,2608.0,9265.0,11861.333333333334,0.1207083333333333,0.1086666666666666,0.3860416666666666,0.4942222222222223,2008,3,1,155,0,1.7166666666666668,5.0,1.0,0.0,2.0,6,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2008-06-04,1588.912,152.404,234.70647222222223,4.8277777777777775,1550.0,7682.0,6508.0,10741.866666666669,0.0645833333333333,0.3200833333333333,0.2711666666666666,0.4475777777777778,2008,4,2,156,0,1.7166666666666668,5.0,1.0,0.0,2.0,6,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2008-06-05,1120.078,153.106,235.16382638888888,3.3976388888888893,1747.0,506.0,8781.0,7633.966666666666,0.0727916666666666,0.0210833333333333,0.365875,0.3180819444444444,2008,5,3,157,0,1.7166666666666668,5.0,1.0,0.0,2.0,6,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
